home_form_wins_3,home_form_draws_3,home_form_losses_3,home_form_points_3,home_form_goals_scored_3,home_form_goals_conceded_3,home_form_goal_diff_3,home_form_avg_goals_3,home_form_avg_shots_3,home_form_avg_sot_3,home_form_wins_5,home_form_draws_5,home_form_losses_5,home_form_points_5,home_form_goals_scored_5,home_form_goals_conceded_5,home_form_goal_diff_5,home_form_avg_goals_5,home_form_avg_shots_5,home_form_avg_sot_5,home_form_wins_10,home_form_draws_10,home_form_losses_10,home_form_points_10,home_form_goals_scored_10,home_form_goals_conceded_10,home_form_goal_diff_10,home_form_avg_goals_10,home_form_avg_shots_10,home_form_avg_sot_10,away_form_wins_3,away_form_draws_3,away_form_losses_3,away_form_points_3,away_form_goals_scored_3,away_form_goals_conceded_3,away_form_goal_diff_3,away_form_avg_goals_3,away_form_avg_shots_3,away_form_avg_sot_3,away_form_wins_5,away_form_draws_5,away_form_losses_5,away_form_points_5,away_form_goals_scored_5,away_form_goals_conceded_5,away_form_goal_diff_5,away_form_avg_goals_5,away_form_avg_shots_5,away_form_avg_sot_5,away_form_wins_10,away_form_draws_10,away_form_losses_10,away_form_points_10,away_form_goals_scored_10,away_form_goals_conceded_10,away_form_goal_diff_10,away_form_avg_goals_10,away_form_avg_shots_10,away_form_avg_sot_10,home_team_home_perf_win_rate,home_team_home_perf_avg_goals,home_team_home_perf_avg_conceded,home_team_home_perf_avg_shots,home_team_home_perf_avg_sot,away_team_away_perf_win_rate,away_team_away_perf_avg_goals,away_team_away_perf_avg_conceded,away_team_away_perf_avg_shots,away_team_away_perf_avg_sot,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals,h2h_away_goals,h2h_goal_diff,h2h_avg_total_goals,h2h_home_scoring_rate,h2h_away_scoring_rate,h2h_avg_shots,h2h_avg_corners,h2h_home_dominance,home_atk_avg_goals,home_atk_avg_shots,home_atk_avg_sot,home_atk_avg_corners,home_def_avg_conceded,home_def_clean_sheet_rate,home_def_shots_faced,home_def_avg_fouls,home_def_avg_yellow,home_def_avg_red,home_disc_fouls,home_disc_yellow,home_disc_red,home_mom_win_streak,home_mom_loss_streak,home_mom_unbeaten_streak,home_eff_goal_conversion,home_eff_shot_accuracy,home_eff_goals_per_sot,home_eff_sot_conversion,home_dom_shots_diff,home_dom_sot_diff,home_dom_corners_diff,home_dom_goals_diff,home_trend_goals,home_trend_conceded,home_trend_shots,home_trend_sot,home_consist_goals_std,home_consist_conceded_std,home_consist_shots_std,home_consist_sot_std,home_consist_corners_std,home_consist_gd_std,home_ht_goals_scored_avg,home_ht_goals_conceded_avg,home_ht_win_rate,home_ht_draw_rate,away_atk_avg_goals,away_atk_avg_shots,away_atk_avg_sot,away_atk_avg_corners,away_def_avg_conceded,away_def_clean_sheet_rate,away_def_shots_faced,away_def_avg_fouls,away_def_avg_yellow,away_def_avg_red,away_disc_fouls,away_disc_yellow,away_disc_red,away_mom_win_streak,away_mom_loss_streak,away_mom_unbeaten_streak,away_eff_goal_conversion,away_eff_shot_accuracy,away_eff_goals_per_sot,away_eff_sot_conversion,away_dom_shots_diff,away_dom_sot_diff,away_dom_corners_diff,away_dom_goals_diff,away_trend_goals,away_trend_conceded,away_trend_shots,away_trend_sot,away_consist_goals_std,away_consist_conceded_std,away_consist_shots_std,away_consist_sot_std,away_consist_corners_std,away_consist_gd_std,away_ht_goals_scored_avg,away_ht_goals_conceded_avg,away_ht_win_rate,away_ht_draw_rate,home_team_fd_home_opp_win_rate,home_team_fd_home_opp_avg_gd,home_team_fd_home_opp_avg_points,away_team_fd_away_opp_win_rate,away_team_fd_away_opp_avg_gd,away_team_fd_away_opp_avg_points,home_team_venue_mom_home_unbeaten,home_team_venue_mom_home_winning,home_team_venue_mom_home_scoring,away_team_venue_mom_away_unbeaten,away_team_venue_mom_away_winning,away_team_venue_mom_away_scoring,home_team_win_pct,home_team_ppm,away_team_win_pct,away_team_ppm,home_team_cs_rate,away_team_cs_rate,home_elo,away_elo,elo_diff,home_xg_proxy,away_xg_proxy,xg_proxy_diff,diff_form_points_3,diff_form_goals_scored_3,diff_form_avg_shots_3,diff_form_avg_sot_3,diff_form_goal_diff_3,diff_form_points_5,diff_form_goals_scored_5,diff_form_avg_shots_5,diff_form_avg_sot_5,diff_form_goal_diff_5,diff_form_points_10,diff_form_goals_scored_10,diff_form_avg_shots_10,diff_form_avg_sot_10,diff_form_goal_diff_10,home_advantage_index,home_team,away_team,date,ftr,ftr_encoded,season
3,0,0,9,10,2,8,3.3333333333333335,12.0,7.0,4,0,1,12,14,5,9,2.8,16.2,7.4,9,0,1,27,27,8,19,2.7,14.5,6.1,2,1,0,7,4,2,2,1.3333333333333333,14.333333333333334,5.333333333333333,2,1,2,7,4,5,-1,0.8,14.6,4.2,4,1,5,13,12,12,0,1.2,14.4,5.4,0.9,2.4,0.6,16.5,6.7,0.4,1.7,2.2,13.1,4.4,0,0,1,1,1,0,2.0,1.0,1.0,35.0,17.0,0.0,2.7,14.5,6.1,4.6,0.8,0.4,6.7,9.4,1.0,0.0,9.4,1.0,0.0,3,0,3,0.18620689655172415,0.4206896551724138,0.4426229508196721,0.4206896551724138,7.8,3.4,2.1,1.9,-0.10000000000000017,-0.40000000000000013,-3.7000000000000033,-1.1000000000000008,1.4944341180973264,0.7888106377466155,5.317685377847939,2.5144029554194813,3.272783388968954,1.5951314818673865,0.8,0.4,0.4,0.5,1.2,14.4,5.4,6.1,1.2,0.3,12.1,11.8,1.5,0.0,11.8,1.5,0.0,2,0,3,0.08333333333333333,0.375,0.2222222222222222,0.375,2.3,0.6,0.6,0.0,0.6000000000000002,-0.10000000000000013,1.5999999999999996,1.2,1.1352924243950935,1.2292725943057181,4.742245131674331,2.065591117977289,1.9692073983655907,1.699673171197595,0.3,1.0,0.1,0.5,0.34488648646653164,-0.0987738081131557,1.3091650590908002,0.3599211113214055,0.02366742107025111,1.3605347823114284,1,1,1,1,1,1,0.7333333333333333,2.3666666666666667,0.43333333333333335,1.4,0.6,0.1,1704.3844226549998,1500.061253360127,204.32316929487274,0.61,0.54,0.06999999999999995,2,6,-2.333333333333334,1.666666666666667,6,5,10,1.5999999999999996,3.2,10,14,15,0.09999999999999964,0.6999999999999993,19,2.076923076923077,Manchester City,Leeds,2021-04-10,A,2,2020-2021
2,0,1,6,4,1,3,1.3333333333333333,14.666666666666666,4.666666666666667,3,0,2,9,6,2,4,1.2,13.4,4.6,4,0,6,12,11,13,-2,1.1,13.0,4.2,1,1,1,4,4,4,0,1.3333333333333333,12.333333333333334,3.6666666666666665,1,2,2,5,4,5,-1,0.8,12.4,3.2,3,3,4,12,8,10,-2,0.8,10.7,3.3,0.2,0.8,1.2,14.6,4.2,0.3,1.0,1.0,11.5,5.0,2,1,0,6,8,-2,4.666666666666667,2.0,2.6666666666666665,25.666666666666668,11.0,0.3333333333333333,1.1,13.0,4.2,5.7,1.3,0.3,9.1,9.7,1.1,0.0,9.7,1.1,0.0,2,0,2,0.08461538461538462,0.3230769230769231,0.2619047619047619,0.3230769230769231,3.9,0.2,2.9,-0.2,0.2999999999999999,-0.10000000000000003,0.49999999999999784,0.0999999999999996,1.1972189997378648,1.3374935098492586,3.366501646120693,2.3475755815545347,3.1287200080686173,2.0439612955674527,0.1,0.3,0.1,0.6,0.8,10.7,3.3,4.7,1.0,0.4,14.4,12.1,1.9,0.0,12.1,1.9,0.0,1,0,1,0.07476635514018691,0.308411214953271,0.24242424242424243,0.308411214953271,-3.7,-1.6,-0.6,-0.2,0.6000000000000002,0.2,-0.5000000000000022,-4.178100395024681e-16,0.9189365834726815,1.0540925533894598,3.653004851412662,2.359378449224852,1.9465068427541912,1.3165611772087666,0.2,0.4,0.2,0.5,0.3760718366667241,0.0891995285537068,1.4091382961082528,0.37230443587139034,-0.0255543796680634,1.3490378299917722,0,0,0,1,0,1,0.4666666666666667,1.6333333333333333,0.43333333333333335,1.5,0.2,0.4,1604.2504231374587,1481.883660915161,122.36676222229767,0.42000000000000004,0.33,0.09000000000000002,2,0,2.333333333333332,1.0000000000000004,3,4,2,1.0,1.3999999999999995,5,0,3,2.3000000000000007,0.9000000000000004,0,1.0,Liverpool,Aston Villa,2021-04-10,H,0,2020-2021
1,1,1,4,3,5,-2,1.0,8.0,3.6666666666666665,1,3,1,6,3,5,-2,0.6,7.0,2.6,4,3,3,15,8,12,-4,0.8,7.6,2.6,1,1,1,4,4,5,-1,1.3333333333333333,17.333333333333332,8.333333333333334,2,2,1,8,5,5,0,1.0,16.2,7.2,6,3,1,21,13,7,6,1.3,15.4,5.7,0.3,0.8,1.5,8.1,2.7,0.4,0.8,1.0,13.4,4.1,0,3,0,2,9,-7,3.6666666666666665,0.6666666666666666,3.0,24.666666666666668,12.0,-1.0,0.8,7.6,2.6,2.9,1.2,0.4,15.1,10.4,1.4,0.0,10.4,1.4,0.0,0,0,2,0.10526315789473684,0.34210526315789475,0.3076923076923077,0.34210526315789475,-7.5,-1.7,-2.3,-0.4,0.3,0.19999999999999998,1.7999999999999994,1.4000000000000004,0.7888106377466155,1.3984117975602022,3.7178249316263163,1.6465452046971292,2.183269719175042,1.6465452046971292,0.5,0.5,0.3,0.5,1.3,15.4,5.7,6.2,0.7,0.7,7.6,9.5,0.6,0.1,9.5,0.6,0.1,0,1,0,0.08441558441558442,0.37012987012987014,0.22807017543859648,0.37012987012987014,7.8,3.0,2.6,0.6,0.3,1.0,0.3999999999999981,0.6999999999999996,0.8232726023485646,1.567021236472421,4.141926551202418,2.496664441476534,2.7406406388125952,1.505545305418162,0.8,0.3,0.6,0.2,0.3834939858109079,0.07115076609341889,1.4197321488762458,0.39426823316137294,0.07329004974349902,1.4207690857447277,3,1,1,5,0,0,0.3333333333333333,1.2666666666666666,0.4666666666666667,1.7,0.5,0.4,1470.8877526703625,1574.5032871656435,-103.61553449528105,0.26,0.5700000000000001,-0.31000000000000005,0,-1,-9.333333333333332,-4.666666666666668,-1,-2,-2,-9.2,-4.6,-2,-6,-5,-7.800000000000001,-3.1,-10,0.7142857142857143,Crystal Palace,Chelsea,2021-04-10,A,2,2020-2021
1,1,1,4,5,4,1,1.6666666666666667,8.666666666666666,3.6666666666666665,3,1,1,10,10,5,5,2.0,9.4,3.6,5,1,4,16,17,11,6,1.7,11.0,4.0,3,0,0,9,5,1,4,1.6666666666666667,12.666666666666666,5.666666666666667,3,2,0,11,5,1,4,1.0,12.0,4.4,5,5,0,20,21,6,15,2.1,13.7,5.8,0.6,1.9,0.8,10.4,4.3,0.4,1.1,0.6,11.3,4.9,1,1,1,8,4,4,4.0,2.6666666666666665,1.3333333333333333,23.0,8.666666666666666,0.0,1.7,11.0,4.0,3.8,1.1,0.4,11.0,12.0,1.8,0.1,12.0,1.8,0.1,0,0,2,0.15454545454545454,0.36363636363636365,0.425,0.36363636363636365,0.0,1.0,-0.9,0.6,-1.528267443231251e-16,0.3,0.09999999999999884,0.3999999999999999,1.4181364924121764,1.1005049346146119,4.422166387140534,1.699673171197595,2.780887148615228,2.1705094128132942,0.9,0.6,0.4,0.3,2.1,13.7,5.8,5.1,0.6,0.6,10.4,12.3,1.9,0.0,12.3,1.9,0.0,3,0,10,0.15328467153284672,0.4233576642335766,0.3620689655172414,0.4233576642335766,3.3,2.5,1.3,1.5,0.49999999999999994,0.2,1.1999999999999993,0.8999999999999999,2.685351208149711,0.9660917830792959,4.3728963196286985,3.4896672875473063,1.3703203194062978,2.758824226207808,0.9,0.3,0.3,0.6,0.40587131164970014,0.08948348283749977,1.4404231176489402,0.4032460001052457,0.08861287362749164,1.4406485858897784,3,3,3,20,1,1,0.4666666666666667,1.6333333333333333,0.5666666666666667,2.0,0.5,0.6,1549.4791515875056,1634.742035450386,-85.26288386288047,0.4,0.58,-0.17999999999999994,-5,0,-4.0,-2.0000000000000004,-3,-1,5,-2.5999999999999996,-0.8000000000000003,1,-4,-4,-2.6999999999999993,-1.7999999999999998,-9,0.8,Tottenham,Manchester United,2021-04-11,A,2,2020-2021
0,0,3,0,1,9,-8,0.3333333333333333,6.0,1.0,1,0,4,3,2,11,-9,0.4,7.0,1.4,2,0,8,6,5,19,-14,0.5,7.3,2.4,1,1,1,4,5,7,-2,1.6666666666666667,10.666666666666666,4.0,2,2,1,8,9,9,0,1.8,11.8,3.8,3,3,4,12,14,15,-1,1.4,11.9,3.4,0.3,0.9,1.6,10.5,3.3,0.4,1.7,1.3,13.1,4.4,1,1,1,3,3,0,2.0,1.0,1.0,17.333333333333332,11.333333333333334,0.0,0.5,7.3,2.4,4.2,1.9,0.1,14.4,11.6,1.9,0.1,11.6,1.9,0.1,0,3,0,0.0684931506849315,0.3287671232876712,0.20833333333333334,0.3287671232876712,-7.1,-3.9,-1.8,-1.4,0.1,0.5000000000000001,-0.6000000000000012,-0.4000000000000003,0.7071067811865476,1.3703203194062978,3.560586718193756,1.837873166945363,3.155242550986462,1.776388345929897,0.2,0.7,0.1,0.3,1.4,11.9,3.4,4.5,1.5,0.1,11.5,9.3,1.2,0.2,9.3,1.2,0.2,0,1,0,0.11764705882352941,0.2857142857142857,0.4117647058823529,0.2857142857142857,0.4,-1.5,0.6,-0.1,-0.4000000000000002,0.6000000000000001,-1.7000000000000008,5.49114457695006e-17,1.5055453054181622,0.97182531580755,4.357624225296267,1.6465452046971292,2.173067468400883,1.5238839267549948,0.9,0.9,0.2,0.5,0.41021644600705665,0.04997639766360964,1.4601501049513723,0.34406774877978463,-0.15047266231484724,1.2945740447783227,0,0,0,3,0,3,0.13333333333333333,0.4666666666666667,0.4,1.4,0.2,0.2,1384.2029006257808,1530.6936761323989,-146.4907755066181,0.24,0.34,-0.10000000000000003,-4,-4,-4.666666666666666,-3.0,-6,-5,-7,-4.800000000000001,-2.4,-9,-6,-9,-4.6000000000000005,-1.0,-13,0.5,Sheffield United,Arsenal,2021-04-11,A,2,2020-2021
1,1,1,4,6,6,0,2.0,11.0,4.666666666666667,2,2,1,8,9,8,1,1.8,12.2,4.0,4,2,4,14,17,15,2,1.7,11.6,3.6,0,0,3,0,2,6,-4,0.6666666666666666,14.0,5.333333333333333,1,0,4,3,3,9,-6,0.6,11.0,3.8,3,2,5,11,7,11,-4,0.7,11.7,3.9,0.4,1.3,1.0,12.6,4.1,0.2,0.9,1.0,11.5,3.9,1,0,0,3,0,3,3.0,3.0,0.0,18.0,5.0,1.0,1.7,11.6,3.6,4.5,1.5,0.1,10.8,9.0,1.2,0.2,9.0,1.2,0.2,1,0,1,0.14655172413793102,0.3103448275862069,0.4722222222222222,0.3103448275862069,0.8,-1.2,1.1,0.2,0.1999999999999998,-1.0407823836420766e-16,-1.200000000000002,0.2999999999999999,1.4944341180973264,0.97182531580755,4.060651288757616,1.7126976771553504,2.173067468400883,1.8135294011647258,1.0,0.9,0.3,0.4,0.7,11.7,3.9,5.0,1.1,0.4,8.9,13.3,1.3,0.0,13.3,1.3,0.0,0,4,0,0.05982905982905983,0.3333333333333333,0.1794871794871795,0.3333333333333333,2.8,0.9,0.8,-0.4,-0.10000000000000012,0.1999999999999999,1.9999999999999991,0.6999999999999997,0.674948557710553,1.1972189997378648,3.945461527713414,2.183269719175042,2.943920288775949,1.505545305418162,0.2,0.2,0.1,0.8,0.4675694960715299,0.2886475413639427,1.6083260912547186,0.3793269243861424,-0.0716748317750042,1.3755435935854972,0,0,0,0,0,2,0.4,1.4,0.16666666666666666,0.8666666666666667,0.3,0.4,1536.7106122734351,1439.6592264443625,97.05138582907261,0.36000000000000004,0.39,-0.02999999999999997,4,4,-3.0,-0.6666666666666661,4,5,6,1.1999999999999993,0.20000000000000018,7,3,10,-0.09999999999999964,-0.2999999999999998,6,1.2727272727272727,Arsenal,Fulham,2021-04-18,D,1,2020-2021
3,0,0,9,6,2,4,2.0,14.0,6.0,4,1,0,13,8,2,6,1.6,12.2,5.0,6,4,0,22,24,7,17,2.4,13.5,6.2,1,0,2,3,5,6,-1,1.6666666666666667,15.0,4.666666666666667,1,2,2,5,7,8,-1,1.4,13.2,5.2,2,5,3,11,12,14,-2,1.2,12.6,4.4,0.7,2.8,1.0,16.6,6.9,0.4,0.9,1.2,9.4,3.5,2,1,0,3,2,1,1.6666666666666667,1.0,0.6666666666666666,25.0,7.666666666666667,0.3333333333333333,2.4,13.5,6.2,4.9,0.7,0.5,9.9,12.2,2.1,0.0,12.2,2.1,0.0,4,0,10,0.17777777777777778,0.45925925925925926,0.3870967741935484,0.45925925925925926,3.6,2.9,0.8,1.7,0.6000000000000001,0.3000000000000001,0.8999999999999988,1.2999999999999998,2.590581230363393,0.9486832980505138,4.403281604540969,3.359894178227774,1.1972189997378646,2.7100635498903793,0.9,0.4,0.3,0.5,1.2,12.6,4.4,5.7,1.4,0.2,13.5,9.3,1.2,0.0,9.3,1.2,0.0,0,2,0,0.09523809523809523,0.3492063492063492,0.2727272727272727,0.3492063492063492,-0.9,0.1,0.2,-0.2,0.09999999999999985,0.39999999999999997,2.1999999999999997,-0.6000000000000006,0.9189365834726815,1.2649110640673518,5.910442735813733,1.837873166945363,3.0568684048294332,1.7511900715418263,0.9,0.9,0.3,0.5,0.3725460252314368,-0.023954479678115252,1.349077688092283,0.40654060019960275,0.013917741429721835,1.4381387353194748,5,3,9,0,0,2,0.6,2.1,0.26666666666666666,1.1,0.4,0.4,1642.336078558261,1475.3112108866267,167.0248676716344,0.6200000000000001,0.44000000000000006,0.18000000000000005,6,1,-1.0,1.333333333333333,5,8,1,-1.0,-0.20000000000000018,7,11,12,0.9000000000000004,1.7999999999999998,19,2.0,Manchester United,Burnley,2021-04-18,H,0,2020-2021
3,0,0,9,6,3,3,2.0,12.666666666666666,4.666666666666667,3,1,1,10,6,5,1,1.2,12.4,4.0,5,1,4,16,13,11,2,1.3,13.0,4.9,3,0,0,9,6,1,5,2.0,17.0,7.0,3,0,2,9,6,3,3,1.2,14.8,5.0,4,0,6,12,10,13,-3,1.0,13.9,4.7,0.5,1.5,0.9,14.3,5.9,0.6,2.1,0.7,14.1,5.4,0,1,0,3,4,-1,7.0,3.0,4.0,28.0,9.0,-1.0,1.3,13.0,4.9,5.7,1.1,0.3,14.0,12.1,1.4,0.1,12.1,1.4,0.1,3,0,4,0.1,0.3769230769230769,0.2653061224489796,0.3769230769230769,-1.0,0.0,-0.6,0.2,0.6,-0.10000000000000013,-1.400000000000001,0.3999999999999999,1.1595018087284057,1.1972189997378648,6.091888960832355,2.2335820757001272,2.1628170930011112,1.6865480854231356,0.4,0.8,0.2,0.5,1.0,13.9,4.7,5.9,1.3,0.3,9.2,10.5,1.3,0.0,10.5,1.3,0.0,3,0,3,0.07194244604316546,0.3381294964028777,0.2127659574468085,0.3381294964028777,4.7,0.4,3.7,-0.3,0.7000000000000002,-0.10000000000000012,3.1999999999999993,2.1999999999999997,1.0540925533894598,1.3374935098492586,4.62961481479111,2.9832867780352594,3.142893217686178,1.946506842754191,0.1,0.4,0.1,0.5,0.3384843073684066,-0.2530984265691629,1.2581236142708707,0.353163360103109,-0.0909645487134046,1.302789991487345,2,1,1,3,3,6,0.4666666666666667,1.5,0.4666666666666667,1.6333333333333333,0.4,0.5,1515.3464539612303,1610.867172720298,-95.52071875906768,0.49000000000000005,0.47000000000000003,0.020000000000000018,0,0,-4.333333333333334,-2.333333333333333,-2,1,0,-2.4000000000000004,-1.0,-2,4,3,-0.9000000000000004,0.20000000000000018,5,1.3333333333333333,Leeds,Liverpool,2021-04-19,D,1,2020-2021
1,1,1,4,6,6,0,2.0,18.666666666666668,8.666666666666666,3,1,1,10,9,6,3,1.8,17.2,8.0,6,3,1,21,15,8,7,1.5,15.8,5.9,1,1,1,4,4,2,2,1.3333333333333333,13.0,4.0,2,1,2,7,7,5,2,1.4,10.8,4.0,3,3,4,12,10,9,1,1.0,14.3,4.6,0.5,1.6,1.0,16.5,6.6,0.3,0.8,1.1,9.7,3.6,2,0,1,6,2,4,2.6666666666666665,2.0,0.6666666666666666,29.0,7.333333333333333,0.6666666666666666,1.5,15.8,5.9,6.6,0.8,0.6,7.6,10.0,0.6,0.1,10.0,0.6,0.1,1,0,1,0.0949367088607595,0.37341772151898733,0.2542372881355932,0.37341772151898733,8.2,3.1,3.2,0.7,0.6,0.7000000000000002,2.299999999999999,0.8999999999999996,1.1785113019775793,1.5491933384829668,4.685675570881488,2.766867462592951,2.6749870196985173,1.636391694484477,1.0,0.3,0.6,0.2,1.0,14.3,4.6,6.6,0.9,0.4,8.7,11.0,0.7,0.0,11.0,0.7,0.0,0,0,1,0.06993006993006994,0.32167832167832167,0.21739130434782608,0.32167832167832167,5.6,1.6,2.4,0.1,-0.30000000000000016,-0.30000000000000016,2.899999999999999,-0.10000000000000027,0.9428090415820634,0.8755950357709131,7.732327520797918,2.2211108331943574,3.238655413730965,1.286683937707919,0.5,0.3,0.4,0.4,0.3746858064419646,-0.049484816194256376,1.3626628470628022,0.4073682008751637,0.07514107299354081,1.427057072612837,0,0,2,0,0,2,0.4666666666666667,1.7,0.23333333333333334,1.1,0.6,0.3,1581.6063720554084,1465.882495865751,115.7238761896574,0.5900000000000001,0.45999999999999996,0.13000000000000012,0,2,5.666666666666668,4.666666666666666,-2,3,2,6.399999999999999,4.0,1,9,5,1.5,1.3000000000000007,6,1.75,Chelsea,Brighton,2021-04-20,D,1,2020-2021
1,0,2,3,4,5,-1,1.3333333333333333,10.333333333333334,3.3333333333333335,1,2,2,5,5,6,-1,1.0,11.0,3.4,3,3,4,12,8,9,-1,0.8,10.7,3.6,2,0,1,6,6,2,4,2.0,16.0,6.0,3,0,2,9,11,6,5,2.2,17.6,6.8,8,0,2,24,24,9,15,2.4,16.6,6.3,0.4,1.2,1.0,14.0,4.4,0.9,2.4,0.3,13.1,5.2,0,3,0,1,11,-10,4.0,0.3333333333333333,3.6666666666666665,34.666666666666664,14.666666666666666,-1.0,0.8,10.7,3.6,4.0,0.9,0.4,14.7,12.1,2.2,0.0,12.1,2.2,0.0,0,1,0,0.07476635514018691,0.3364485981308411,0.2222222222222222,0.3364485981308411,-4.0,-1.3,-1.7,-0.1,0.4,0.4,-0.10000000000000109,0.5999999999999998,0.9189365834726815,0.8755950357709131,3.653004851412662,2.3664319132398464,2.260776661041756,1.1972189997378648,0.3,0.4,0.3,0.4,2.4,16.6,6.3,5.4,0.9,0.4,6.1,9.8,1.2,0.0,9.8,1.2,0.0,0,1,0,0.14457831325301204,0.3795180722891566,0.38095238095238093,0.3795180722891566,10.5,3.7,3.2,1.5,-0.10000000000000035,-0.20000000000000023,0.5999999999999983,-0.40000000000000047,1.5055453054181622,0.8755950357709132,6.484168755086841,2.496664441476534,3.272783388968954,1.7795130420052185,0.8,0.5,0.4,0.4,0.3371473464994854,-0.10892474029744847,1.2924896584426029,0.41034276015647225,0.08952328815799897,1.474540367312365,1,1,1,10,9,9,0.43333333333333335,1.4666666666666666,0.7333333333333333,2.3666666666666667,0.5,0.7,1475.2669113323218,1689.0992220538965,-213.8323107215747,0.36000000000000004,0.63,-0.26999999999999996,-3,-2,-5.666666666666666,-2.6666666666666665,-5,-4,-6,-6.600000000000001,-3.4,-6,-12,-16,-5.900000000000002,-2.6999999999999997,-16,0.5,Aston Villa,Manchester City,2021-04-21,A,2,2020-2021
1,1,1,4,4,4,0,1.3333333333333333,11.666666666666666,4.0,2,2,1,8,9,8,1,1.8,12.8,4.4,4,3,3,15,17,14,3,1.7,12.5,3.8,0,3,0,3,3,3,0,1.0,13.666666666666666,5.0,0,3,2,3,4,7,-3,0.8,12.4,4.0,3,3,4,12,9,12,-3,0.9,9.9,3.4,0.4,1.4,1.0,12.6,4.0,0.6,1.4,0.8,8.7,3.8,1,1,1,4,4,0,2.6666666666666665,1.3333333333333333,1.3333333333333333,21.0,8.333333333333334,0.0,1.7,12.5,3.8,5.0,1.4,0.1,10.0,9.1,1.0,0.0,9.1,1.0,0.0,0,0,2,0.136,0.304,0.4473684210526316,0.304,2.5,-0.4,2.4,0.3,-0.2000000000000001,-0.30000000000000027,0.7999999999999972,0.19999999999999918,1.4944341180973264,0.9660917830792959,4.403281604540969,1.7511900715418263,2.9814239699997196,1.7669811040931427,0.9,0.8,0.3,0.4,0.9,9.9,3.4,3.6,1.2,0.4,14.4,9.1,1.3,0.0,9.1,1.3,0.0,0,0,3,0.09090909090909091,0.3434343434343434,0.2647058823529412,0.3434343434343434,-4.5,-1.2,-2.6,-0.3,0.3,-0.20000000000000026,1.5999999999999985,0.8999999999999996,0.7378647873726218,1.1352924243950933,4.557045826702499,2.4585451886114367,2.0110804171997807,1.4181364924121764,0.5,0.5,0.2,0.6,0.44986116273819654,0.2740642080306094,1.5645760912547184,0.40300605774512677,0.07055440616282796,1.4516075419863221,1,0,1,1,0,0,0.36666666666666664,1.3333333333333333,0.43333333333333335,1.5333333333333334,0.3,0.5,1533.9877048780982,1523.5451162483653,10.442588629732882,0.38,0.34,0.03999999999999998,1,1,-2.0,-1.0,0,5,5,0.40000000000000036,0.40000000000000036,4,3,8,2.5999999999999996,0.3999999999999999,6,1.25,Arsenal,Everton,2021-04-23,A,2,2020-2021
2,1,0,7,6,2,4,2.0,18.666666666666668,8.0,3,1,1,10,7,3,4,1.4,16.8,6.2,4,1,5,13,11,13,-2,1.1,14.5,5.3,2,1,0,7,7,5,2,2.3333333333333335,16.0,6.333333333333333,2,2,1,8,8,9,-1,1.6,12.6,4.6,3,4,3,13,13,17,-4,1.3,11.7,4.9,0.2,0.6,1.3,15.8,4.6,0.2,0.5,1.7,8.0,3.1,2,0,1,6,2,4,2.6666666666666665,2.0,0.6666666666666666,21.666666666666668,11.333333333333334,0.6666666666666666,1.1,14.5,5.3,6.1,1.3,0.3,9.1,10.8,1.3,0.0,10.8,1.3,0.0,0,0,4,0.07586206896551724,0.36551724137931035,0.20754716981132076,0.36551724137931035,5.4,0.9,3.2,-0.2,0.3,0.09999999999999998,1.299999999999999,1.4,0.9944289260117534,1.3374935098492586,4.600724580614087,2.7507574714370344,3.2128215360057304,1.9321835661585918,0.2,0.4,0.2,0.4,1.3,11.7,4.9,3.5,1.7,0.1,15.1,10.5,1.4,0.1,10.5,1.4,0.1,2,0,3,0.1111111111111111,0.4188034188034188,0.2653061224489796,0.4188034188034188,-3.4,-0.2,-3.1,-0.4,0.6,-3.5499487686899055e-17,1.4999999999999993,1.3999999999999997,1.1595018087284057,0.9486832980505138,5.793674711844519,2.0248456731316584,2.3213980461973533,1.4298407059684812,0.7,0.8,0.2,0.4,0.3672409908955798,0.04389480218554762,1.3687154105361137,0.3667341389279673,0.012364345991589582,1.3577294820197734,1,1,1,1,1,1,0.43333333333333335,1.5666666666666667,0.26666666666666666,1.0666666666666667,0.1,0.2,1608.1851037694,1453.812437402032,154.37266636736808,0.53,0.49000000000000005,0.03999999999999998,0,-1,2.666666666666668,1.666666666666667,2,2,-1,4.200000000000001,1.6000000000000005,5,0,-2,2.8000000000000007,0.39999999999999947,2,1.0,Liverpool,Newcastle,2021-04-24,D,1,2020-2021
